ID,Country code,Year,Country name,Start date,End date,Type,Flood source,Regions affected (v2010),Regions affected (v2021),Area flooded,Fatalities,Persons affected,Losses (nominal value),Losses (original currency),Losses (2020 euro),Cause,Notes,References,Changes
2290,RS,2014,Serbia,8/5/2014,8/6/2014,Flash,Stira,RS213,RS213,,1,,,,,Extreme rainfall,,Petrovic (2021); CRED (2023); BBC News (2014a); UNDRR (2022),New
2060,BA,2014,Bosnia and Herzegovina,8/6/2014,8/6/2014,Flash,,BA013;BA014;BA021;BA022;BA024,BA013;BA014;BA021;BA022;BA024,,1,800,,,,Extreme rainfall,,CRED (2023); BBC News (2014a),New
1434,SE,2014,Sweden,8/18/2014,8/31/2014,River,,SE224;SE231;SE232;SE311,SE224;SE231;SE232;SE311,,0,,400000000,SEK,43167611,Heavy rainfall up to 134 mm in 24 h,Excludes 300m SEK losses due to cloudburst in Malmo on 31 August,AON Benfield (2015); FloodList (2022); SMHI (2022); Hernebring et al. (2015),Updated
992,IT,2014,Italy,9/1/2014,9/6/2014,River,Candelaro,ITF46,ITF46,,2,,25000000,EUR,26578843,Heavy rainfall up to 336 mm in 24 h,ISPRA: 300m EUR losses,Wikipedia (2023b); AON Benfield (2015); Papagiannaki et al. (2022); FloodList (2022); ISPRA (2015),Updated
56,BG,2014,Bulgaria,9/5/2014,9/8/2014,Flash,Ropotamo,BG341,BG341,,3,,15000000,BGN,9772974,Extreme rainfall,,CRED (2023); EEA (2015); Brakenridge (2022); FloodList (2022),Updated
72,HR,2014,Croatia,9/8/2014,9/15/2014,River,Sava,HR045;HR046;HR04D;HR04E,HR027;HR028;HR061;HR063,,0,2000,,,,Heavy rainfall,,CRED (2023); ReliefWeb (2022); European Commission (2022),Updated
1197,SI,2014,Slovenia,9/13/2014,9/14/2014,Flash,Mura; Krk,SI012;SI013;SI016;SI017,SI032;SI033;SI036;SI037,,2,4400,,,,Extreme rainfall up to 92 mm in 24 h,Also landslides,CRED (2023); Reliefweb (2022); European Commission (2022),Updated
424,HU,2014,Hungary,9/14/2014,9/26/2014,River,Dráva; Lajta; Mura; Rába; Zala,HU211;HU213;HU221;HU222;HU223;HU231;HU313;HU322;HU331,HU211;HU213;HU221;HU222;HU223;HU231;HU313;HU322;HU331,,0,6500,2000000000,HUF,7203198,Heavy rainfall,,CRED (2023); EEA (2015); ARDC (2022); ReliefWeb (2022),Updated
2129,EL,2014,Greece,9/15/2014,9/15/2014,Flash,,EL122;EL124,EL522;EL524,,1,,,,,Extreme rainfall up to 29 mm in 1 h,,Papagiannaki et al. (2022); Diéfthynsi Apokatástasis Epiptóseon Fysikón Katastrofón (2016); Meteo.gr (2023),New
2291,RS,2014,Serbia,9/15/2014,9/15/2014,Flash,Danube tributaries,RS213;RS221,RS213;RS221,,5,3600,,,,Extreme rainfall,Also landslides,Petrovic (2021); CRED (2023); UNDRR (2022); ReliefWeb (2022),New
268,FR,2014,France,9/16/2014,9/20/2014,River,Ardeche; Herault; Orb,FR622;FR712;FR812;FR813;FR814;FR825,FRJ22;FRK22;FRJ12;FRJ13;FRJ14;FRL05,,6,,170000000,EUR,182188545,Heavy rainfall up to 540 mm in 4 days,Also mudslides; insured losses,Meteo France (2022); Papagiannaki et al. (2022); FFA (2017a),Updated
269,FR,2014,France,9/29/2014,9/30/2014,Flash,,FR812;FR813,FRJ12;FRJ13,,0,,150000000,EUR,160754599,Extreme rainfall up to 341 mm in 3 h,,Meteo France (2022); FFA (2017a),Updated
2197,XK,2014,Kosovo,9/29/2014,9/29/2014,Flash,,XK005,XK003,,0,1000,,,,Extreme rainfall,,UNDRR (2022),New
2098,FR,2014,France,10/6/2014,10/7/2014,Flash,,FR812,FRJ12,,1,,,,,Extreme rainfall up to 104 mm in 1 h,,Meteo France (2022); Papagiannaki et al. (2022),New
993,IT,2014,Italy,10/9/2014,10/10/2014,Flash,Sturla,ITC33,ITC33,,1,,300000000,EUR,318946119,Extreme rainfall up to 398 mm in 24 h,Also mudslides; losses also in Piemonte (no data); European Commission: 2241m EUR loss in October 2014 floods,CRED (2023); Brakenridge (2022); Papagiannaki et al. (2022); FloodList (2022); ISPRA (2015); European Commission (2023),Updated
994,IT,2014,Italy,10/12/2014,10/14/2014,River,"Baganza; Sgrilla, Elsa",ITH51;ITH52;ITI11;ITI16;ITI17;ITI1A,ITH51;ITH52;ITI11;ITI16;ITI17;ITI1A,,2,,215000000,EUR,228578052,Heavy rainfall up to 307 mm in 26 h,Losses also in Veneto (no data),Papagiannaki et al. (2022); FloodList (2022); Wikipedia (2023b); ISPRA (2015),Updated
2808,EL,2014,Greece,10/24/2014,10/25/2014,Flash,,EL300,EL302;EL307,,0,2320,,,,Extreme rainfall up to 140 mm in 90 min,,Meteo.gr (2023); CRED (2023); Brakenridge (2022); FloodList (2022),New
2235,NO,2014,Norway,10/27/2014,10/30/2014,River,Gaular; Vosso,NO051;NO052,NO0A2,,0,300,267000000,NOK,25349495,Heavy rainfall up to 68 mm in 24 h,Also landslides; compensated economic loss,FloodList (2022); Finans Norge (2023); EEA (2015),New
995,IT,2014,Italy,11/4/2014,11/6/2014,Flash,Carrione,ITI11;ITI12,ITI11;ITI12,,1,,100000000,EUR,106315373,Extreme rainfall up to 301 mm in 24 h,Losses also in Piemonte (no data),FloodList (2022); Wikipedia (2023b); ISPRA (2015),Updated
996,IT,2014,Italy,11/9/2014,11/16/2014,River,Seveso; Lambro; Scrivia; Tanaro,ITC32;ITC33;ITC34;ITC41;ITC46;ITC49;ITC4A;ITC4C;ITC4D,ITC32;ITC33;ITC34;ITC41;ITC46;ITC49;ITC4A;ITC4C;ITC4D,,3,,130000000,EUR,138209985,"Heavy rainfall (2 waves), up to 231 mm in 24 h",Also landslides (5 fatalities),Brakenridge (2022); Wikipedia (2023b); Papagiannaki et al. (2022); FloodList (2022); ISPRA (2015),Updated
270,FR,2014,France,11/15/2014,11/16/2014,Flash,,FR812;FR813;FR814,FRJ12;FRJ13;FRJ14,,5,,,,,Extreme rainfall up to 158 mm in 3 h,,CRED (2023); Brakenridge (2022); Meteo France (2022); Papagiannaki et al. (2022),Updated
2034,AL,2014,Albania,11/18/2014,11/19/2014,Flash,Drin,AL014;AL015;AL022;AL032,AL014;AL015;AL022;AL032,,3,11000,,,,Extreme rainfall up to 70 mm in 24 h,,GIZ (2018); FloodList (2022),New
271,FR,2014,France,11/25/2014,12/5/2014,River,Agly; Gapeau,FR622;FR811;FR812;FR813;FR815;FR825;FR832,FRJ22;FRJ11;FRJ12;FRJ13;FRJ15;FRL05;FRM02,,6,3000,228000000,EUR,244346990,"Heavy rainfall throughout November, culminating 29-30 November (up to 494 mm in 2 days)",,CRED (2023); Brakenridge (2022); Meteo France (2022); Papagiannaki et al. (2022); Saint-Martin et al. (2018),Updated
2312,ES,2014,Spain,11/30/2014,11/30/2014,Flash,Llierca,ES512,ES512,,1,,,,,Extreme rainfall up to 240 mm in 24 h,,Papagiannaki et al. (2022); Noticias de Navarra (2014),New
2130,EL,2014,Greece,12/4/2014,12/14/2014,River,Maritsa; Galikos,EL111;EL122;EL123,EL511;EL522;EL523,,5,,,,,Heavy rainfall up to 120 mm in 24 h,,Papagiannaki et al. (2022); Brakenridge (2022); Meteo.gr (2023); FloodList (2022),New
1198,ES,1871,Spain,1871-05-29,1871-05-29,Flash,,ES220;ES243,ES220;ES243,,100,,24000000,ESP,121852521,Extreme rainfall,,UNDRR (2022),
1435,CH,1871,Switzerland,1871-06-18,1871-06-19,River,,CH055;CH056,CH055;CH056,,0,,2500000,CHF,26462543,Heavy rainfall and snowmelt,,Rothlisberger (1991),
114,FR,1871,France,1871-08-15,1871-08-15,Flash,Ruisseau de Montplonne,FR412,FRF32,,2,,,,,Extreme rainfall,,DRIEE (2022),
115,FR,1872,France,1872-01-23,1872-01-24,River/Coastal,Mediterranean Sea; Brague; Siagne,FR823,FRL03,,18,,,,,Heavy rainfall (8 days) and storm surge,,AERMC (2011),
75,CZ,1872,Czechia,1872-05-25,1872-05-26,Flash,Blšanka; St?ela; Berounka; Oh?e,CZ020;CZ032;CZ042,CZ020;CZ032;CZ042,,337,2900,9000000,ATG,119241806,Extreme rainfall up to 237 mm in 30 min,,Wikipedie (2017b); Infomet (2012); Brazdil (2005),Updated
445,IT,1872,Italy,1872-05-28,1872-06-07,River,Po,ITH37;ITH56,ITH37;ITH56,700,2,45000,31000000,ITL,188653479,Heavy rainfall ,,Ciarmatori (2007),
446,IT,1872,Italy,1872-06-17,1872-06-17,Flash,,ITF34,ITF34,,1,,,,,Extreme rainfall,,CNR (2023),
447,IT,1872,Italy,1872-10-01,1872-10-31,River,Po,ITC48;ITC4A;ITH36;ITH52;ITH57;ITI17,ITC48;ITC4A;ITH36;ITH52;ITH57;ITI17,580,,,,,,Heavy rainfall up to 857 mm in October,Fatalities reported (unknown number),Ciarmatori (2007); ARPA Piemonte (2012); CNR (2023),
116,FR,1872,France,1872-11-01,1873-04-28,River,Deûle; Lys; Scarpe,FR301,FRE11,,1,,,,,Heavy rainfall up to 600 mm in 1 month,"6 month duration, at least 1 person killed",DGPR (2022),
93,DK,1872,Denmark,1872-11-13,1872-11-14,Coastal,Danish Straits,DK014;DK022;DK031;DK032,DK014;DK022;DK031;DK032,,99,,,,,Storm surge up to 3.6 m,,"Wikipedia (2017zl, 2023i); Kystdirektoratet (2011)",Updated
275,DE,1872,Germany,1872-11-13,1872-11-14,Coastal,Baltic Sea; Danish Straits,DE801;DE803;DE806;DE807;DE80D;DE80E;DE80F;DE80H;DEF01;DEF02;DEF03;DEF08;DEF0A;DEF0B;DEF0C,DE803;DE80K;DE80L;DE80M;DE80N;DEF01;DEF02;DEF03;DEF08;DEF0A;DEF0B;DEF0C,,63,15160,,,,Storm surge up to 3.76 m,,Wikipedia (2023i); Munich Re (1999); Hofstede and Hamann (2022),Updated
2359,SE,1872,Sweden,1872-11-13,1872-11-13,Coastal,Baltic Sea,SE224,SE224,,5,790,,,,Storm surge,18 fatalities at sea,Fredriksson et al. (2017),New
448,IT,1872,Italy,1872-12-01,1872-12-04,River,Bormida; Tanaro,ITC18,ITC18,,1,,,,,Heavy rainfall,,CNR (2023),
449,IT,1873,Italy,1873-07-10,1873-07-10,Flash,Airosco; Bianco,ITC16,ITC16,,2,,,,,Extreme rainfall,,CNR (2023),
2211,NL,1874,Netherlands,1874-03-22,1874-03-22,Coastal,North Sea,NL113,NL113,,13,,,,,Storm surge,,Wikipedia (2023e),New
1199,ES,1874,Spain,1874-09-22,1874-09-23,Flash,Ondara; Sio; Corb,ES511;ES513;ES514,ES511;ES513;ES514,,575,2800,,,,Extreme rainfall,,Balasch et al. (2010); Ruiz-Bellet et al. (2015),
117,FR,1875,France,1875-06-05,1875-06-26,River,Garonne,FR614;FR623;FR811,FRI14;FRJ23;FRJ11,,500,9600,,,,"Heavy rainfall, two waves",,Meteo France (2022); Wikipedia (2017zm),
1470,UK,1875,United Kingdom,1875-07-01,1875-07-01,Flash,Trent; Nene,UKF22,UKF22,,2,,,,,Extreme rainfall,,University of Dundee (2017),
118,FR,1875,France,1875-07-07,1875-07-07,Flash,,FR231;FR251,FRD21;FRD11,,11,,,,,Extreme rainfall up to 106 mm in 6 h,,DGPR (2022); DRIEE (2022),Updated
276,DE,1875,Germany,1875-08-04,1875-08-04,Flash,Hahnenbach,DEB14,DEB14,,32,,,,,Extreme rainfall,,MUFVRP (2010),
1471,UK,1875,United Kingdom,1875-08-10,1875-08-10,River,Teifi,UKL14,UKL14,,2,200,,,,Heavy rainfall up to 113 mm in 4 days,,University of Dundee (2017),
119,FR,1875,France,1875-09-12,1875-09-13,Flash,Vernazobre,FR811;FR813,FRJ11;FRJ13,,139,1200,2000000,FRG,8741782,Extreme rainfall,,DGPR (2022),
1472,UK,1875,United Kingdom,1875-10-22,1875-10-24,River,Trent; Dunham,UKF13;UKF14;UKF15;UKF16;UKG24,UKF13;UKF14;UKF15;UKF16;UKG24,,13,,,,,Heavy rainfall,,University of Dundee (2017); Environment Agency (2022),
405,HU,1876,Hungary,1876-02-03,1876-02-29,River,Szamos; Tisza; Danube,HU102;HU212;HU221;HU223;HU231;HU233;HU311;HU312;HU322;HU323;HU331;HU333,HU120;HU212;HU221;HU223;HU231;HU233;HU311;HU312;HU322;HU323;HU331;HU333,7667,24,29000,14700000,ATG,81544153,Snowmelt,,Konecsny (2016); Nagy (2007),
1169,SK,1876,Slovakia,1876-02-03,1876-02-29,River,Danube,SK021;SK023,SK021;SK023,896,7,2000,,,,Snowmelt,,Nagy (2007),
1436,CH,1876,Switzerland,1876-06-10,1876-06-15,River,Rhein; Thur; Reuss,CH021;CH023;CH031;CH032;CH033;CH040;CH053;CH054;CH055;CH057;CH061;CH066,CH021;CH023;CH031;CH032;CH033;CH040;CH053;CH054;CH055;CH057;CH061;CH066,,0,,14000000,CHF,135626756,Heavy rainfall,,Rothlisberger (1991),
120,FR,1876,France,1876-10-18,1876-10-18,River,,FR811;FR815,FRJ11;FRJ15,,2,,,,,Heavy rainfall up to 350 mm in 60 h,,Meteo France (2022); Wikipedia (2017w),
1200,ES,1876,Spain,1876-12-04,1876-12-06,River,,ES432;ES615;ES618,ES432;ES615;ES618,,1,1200,,,,Heavy rainfall,,UNDRR (2022),
1013,NL,1877,Netherlands,1877-01-30,1877-01-31,Coastal,North Sea; Scheldt,NL111;NL113,NL111;NL113,,51,,,,,Storm surge,,Wikipedia (2017zs),
1201,ES,1877,Spain,1877-06-24,1877-06-28,River,Segura,ES521;ES620,ES521;ES620,,5,,,,,Heavy rainfall,,Confederación Hidrográfica del Segura (2017),
1437,CH,1878,Switzerland,1878-06-03,1878-06-04,Flash,,CH040,CH040,,1,,,,,Extreme rainfall,,Rothlisberger (1991),
406,HU,1878,Hungary,1878-08-30,1878-08-30,Flash,Sajó,HU311,HU311,,400,9000,1739771,ATG,9998020,Extreme rainfall,,Wikipedia (2017zt),
450,IT,1878,Italy,1878-10-08,1878-10-10,River,Bormida di Millesimo,ITC16;ITC32,ITC16;ITC32,,18,,,,,Heavy rainfall,,CNR (2023),
407,HU,1879,Hungary,1879-03-12,1879-03-12,River,Szamos; Tisza,HU333,HU333,489,151,100000,,,,Heavy rainfall and snowmelt,,Konecsny (2016); Wikipedia (2023h); Lajos (2020),Updated
2228,NO,1879,Norway,1879-06-01,1879-06-01,River,Skien,NO034,NO091,70,0,,,,,Heavy rainfall and snowmelt,,Pettersson (2001); Andersen (1996),New
1202,ES,1879,Spain,1879-10-19,1879-10-19,Flash,Guadalentin; Mundo; Segura,ES521;ES620,ES521;ES620,,777,23000,,,,Extreme rainfall up to 600 mm in 1 h,,Confederación Hidrográfica del Segura (2017); Olcina Cantos (2008),
1203,ES,1880,Spain,1880-02-01,1880-02-01,Flash,,ES111,ES111,,1,,,,,Extreme rainfall,,UNDRR (2022),
277,DE,1880,Germany,1880-06-13,1880-06-13,Flash,Lausitzer Neiße,DED2D,DED2D,,64,1200,,,,Extreme rainfall,,Wikipedia (2017q),
1204,ES,1880,Spain,1880-08-01,1880-08-01,Flash,,ES230,ES230,,90,,,,,Extreme rainfall,,UNDRR (2022),
1438,CH,1880,Switzerland,1880-08-26,1880-08-26,Flash,,CH066,CH066,,3,,,,,Extreme rainfall,,Rothlisberger (1991),
1205,ES,1880,Spain,1880-10-14,1880-10-14,Flash,,ES620,ES620,,178,12000,,,,Extreme rainfall,,Confederación Hidrográfica del Segura (2017),
2212,NL,1880,Netherlands,1880-12-29,1880-12-31,River,Maas,NL412;NL413,NL412;NL413,300,2,,,,,Ice jam,Also severe winter weather (1 fatality),BHIC (2021); Jonkman (2007),New
1206,ES,1881,Spain,1881-01-16,1881-01-16,Flash,,ES614;ES618,ES614;ES618,,5,,,,,Extreme rainfall,,UNDRR (2022),
121,FR,1881,France,1881-01-28,1881-01-28,River,Risle; Ifon; Orne,FR231,FRD21,,1,,5600000,FRG,24573219,Snowmelt,,DRIEE (2022),
2598,HU,1881,Hungary,1881-03-09,1881-03-09,River,Szamos; Tisza,HU323,HU323,250,0,,,,,Snowmelt,,Konecsny (2016); Lajos (2020),New
1207,ES,1881,Spain,1881-04-06,1881-04-06,Flash,,ES617,ES617,,13,,,,,Extreme rainfall,,UNDRR (2022),
278,DE,1881,Germany,1881-05-28,1881-05-28,Flash,,DED2F,DED2F,,5,,282000,DEP,2303428,Extreme rainfall,,Wikipedia (2017q),
451,IT,1882,Italy,1882-09-14,1882-09-18,River,Adige,ITH31;ITH32;ITH33;ITH37,ITH31;ITH32;ITH33;ITH37,,17,,,,,Heavy rainfall and snowmelt,,Wikipedia (2023b); CNR (2023),Corrected
2044,AT,1882,Austria,1882-09-16,1882-10-29,River,Adige,AT212;AT333;ITH10;ITH20,AT212;AT333;ITH10;ITH20,,,,30000000,ATG,197549016,Heavy rainfall and snowmelt,Also landslides; combined loss for 2 events 16-17.09 and 26-29.10.1882); many fatalities,BMLFUW (2021b),New
279,DE,1882,Germany,1882-12-01,1883-01-20,River,Rhein; Neckar; Mosel; Main,DE126;DE132;DE133;DE134;DE139;DE712;DE715;DE717;DE71A;DE71D;DEA11;DEA12;DEA23;DEB11;DEB17;DEB19;DEB1A;DEB31;DEB34;DEB35;DEB39;DEB3B;DEB3I;DEB3J;FR422,DE126;DE132;DE133;DE134;DE139;DE712;DE715;DE717;DE71A;DE71D;DEA11;DEA12;DEA23;DEB11;DEB17;DEB1A;DEB1D;DEB31;DEB34;DEB35;DEB39;DEB3B;DEB3I;DEB3J;FRF12,1100,60,70000,,,,Heavy rainfall and snowmelt,,Undine (2022); Himmelsbach et al. (2015); Munich Re (1999),Updated
280,FR,1882,France,1882-12-25,1882-12-28,River,Saône,FR431;FR433,FRC21;FRC23,,2,,,,,Heavy rainfall and snowmelt,,DGPR (2022),Corrected
1473,UK,1883,United Kingdom,1883-07-25,1883-07-25,Flash,Ouse,UKE31,UKE31,,5,,,,,Extreme rainfall,,University of Dundee (2017),
1030,PL,1884,Poland,1884-06-21,1884-06-27,River,Wis?a; Dunajec,PL213;PL214;PL215;PL216;PL217;PL225;PL326;PL332,PL213;PL214;PL217;PL218;PL219;PL21A;PL225;PL722;PL824,2250,,,28000000,ATG,184733978,Heavy rainfall,,RZGW w Krakowie (2016); Biela?ski (1984),
408,HU,1884,Hungary,1884-06-22,1884-06-22,River,Szamos,HU322;RO115,HU322;RO115,1150,,,,,,Heavy rainfall ,,Konecsny (2016),
1208,ES,1884,Spain,1884-09-14,1884-09-15,Flash,,ES511;ES512,ES511;ES512,,4,,,,,Extreme rainfall,,UNDRR (2022),
452,IT,1885,Italy,1885-01-12,1885-01-28,River,Po; Tanaro,ITC11;ITC16,ITC11;ITC16,,306,,,,,Heavy rainfall,,CNR (2023),
122,FR,1885,France,1885-06-10,1885-06-12,Flash,,FR626,FRJ26,,1,,,,,Extreme rainfall,,DGPR (2022),
453,IT,1885,Italy,1885-08-13,1885-08-13,Flash,Bormida di Millesimo,ITC16,ITC16,,1,,,,,Extreme rainfall,,CNR (2023),
454,IT,1885,Italy,1885-09-28,1885-09-28,Flash,,ITC44,ITC44,,5,,,,,Extreme rainfall,,CNR (2023),
455,IT,1885,Italy,1885-11-22,1885-11-22,Flash,,ITC11,ITC11,,30,,,,,Extreme rainfall,,CNR (2023),
409,HU,1886,Hungary,1886-01-24,1886-01-24,River,Szamos,HU323,HU323,,0,3600,,,,Snowmelt,,Konecsny (2016),Corrected
123,FR,1886,France,1886-10-27,1886-10-28,Flash,Fango; Tavignano,FR832,FRM02,,5,,,,,Extreme rainfall,,DGPR (2022); DREAL Corse (2019),
1209,ES,1887,Spain,1887-05-14,1887-05-14,Flash,,ES614,ES614,,1,,,,,Extreme rainfall,,UNDRR (2022),
359,EL,1887,Greece,1887-10-22,1887-10-22,Flash,Ilissos,EL300,EL303,,1,,,,,Extreme rainfall,,Diakakis (2014),
456,IT,1888,Italy,1888-02-20,1888-02-28,River,Rocciaure; Viana,ITC11;ITC12,ITC11;ITC12,,74,,,,,Heavy rainfall,,CNR (2023),
2599,HU,1888,Hungary,1888-03-17,1888-03-17,River,Szamos,HU323;RO115,HU323;RO115,2900,0,,,,,Snowmelt,,Konecsny (2016); Lajos (2020),New
2347,DE,1888,Germany,1888-03-18,1888-03-26,River,Vistula; Nogat,PL614;PL621;PL634;PL635,PL618;PL621;PL634;PL638,193,,,30000000,DEP,253495340,Snowmelt and ice jam,,Prabucka (2009),New
281,DE,1888,Germany,1888-03-20,1888-04-13,River,Elbe; Oder,DE40F;DE80A;DE934;DE935,DE40F;DE80O;DE934;DE935,,200,,400000000,DEP,3379937870,Snowmelt and ice jam,Spatial extent uncertain (likely too small),Puffahrt (2008); Munich Re (1999); Adynkiewicz-Piragas et al. (2021),Updated
2348,DE,1888,Germany,1888-03-25,1888-03-30,River,Warta,PL415,PL415,,,22000,,,,Snowmelt,More affected areas (details uknown),Stasiak (2009); Wikipedia (2023f),New
1210,ES,1888,Spain,1888-05-23,1888-05-23,Flash,,ES423,ES423,,1,,,,,Extreme rainfall,,UNDRR (2022),
1211,ES,1888,Spain,1888-09-06,1888-09-06,Flash,,ES611,ES611,,3,,,,,Extreme rainfall,,UNDRR (2022),
457,IT,1888,Italy,1888-09-10,1888-09-11,Flash,,ITC44,ITC44,,1,,,,,Extreme rainfall,,CNR (2023),
124,FR,1888,France,1888-12-29,1889-01-03,River,Gardons,FR812;FR832,FRJ12;FRM02,,13,,,,,Heavy rainfall,Also mudslides,DGPR (2022); AERMC (2011),
458,IT,1889,Italy,1889-06-28,1889-06-28,Flash,,ITC33,ITC33,,1,,,,,Extreme rainfall,,CNR (2023),
459,IT,1889,Italy,1889-10-05,1889-10-05,Flash,,ITG27,ITG2F,,25,2000,,,,Extreme rainfall and hail,,Urban Center Cagliari (2013),
460,IT,1890,Italy,1890-05-18,1890-05-18,Flash,Pellice,ITC11,ITC11,,1,,,,,Extreme rainfall,,CNR (2023),
1474,UK,1890,United Kingdom,1890-08-12,1890-08-12,River,Wear; Tyne,UKC14;UKC21;UKC22;UKC23,UKC14;UKC21;UKC22;UKC23,,1,,,,,Heavy rainfall,,University of Dundee (2017),
461,IT,1890,Italy,1890-08-29,1890-08-29,Flash,,ITH33,ITH33,,22,,,,,Extreme rainfall,,CNR (2023),
76,CZ,1890,Czechia,1890-09-03,1890-09-06,River,Vltava; Labe,CZ010;CZ020;CZ031;CZ032;CZ041;CZ042,CZ010;CZ020;CZ031;CZ032;CZ041;CZ042,,30,16000,,,,Heavy rainfall of more than 70 mm in 3 days after a wet period,Approximate number of deaths (at least 20),Munzar and Ondracek (2012); ?eská televize (2010); Brazdil (2005),Updated
1212,ES,1890,Spain,1890-09-18,1890-09-18,Flash,Salomó,ES514,ES514,,6,,,,,Extreme rainfall,,UNDRR (2022),
125,FR,1890,France,1890-09-19,1890-09-23,River,Ardèche,FR712;FR812,FRK22;FRJ12,,65,,,,,Heavy rainfall up to 971 mm in 5 days,,Meteo France (2022); Wikipedia (2017w); DGPR (2022); AERMC (2011),
282,DE,1890,Germany,1890-11-24,1890-11-27,River,Saale,DEE08;DEE0B;DEG03;DEG0I;DEG0J;DEG0K,DEE08;DEE0B;DEG03;DEG0I;DEG0J;DEG0K,182,0,,,,,Heavy rainfall,,EIONET (2016),
1213,ES,1891,Spain,1891-09-11,1891-09-11,Flash,Amarguillo,ES425,ES425,,370,3000,,,,Extreme rainfall,,UNDRR (2022); ABC Toledo (2016),
1214,ES,1891,Spain,1891-09-11,1891-09-11,Flash,,ES611,ES611,,19,2900,,,,Extreme rainfall (3 h),,UNDRR (2022),
1215,ES,1892,Spain,1892-03-08,1892-03-08,Flash,Alcolea,ES618,ES618,,1,,,,,Extreme rainfall,,UNDRR (2022),
126,FR,1892,France,1892-07-12,1892-07-12,Flash,Thiou; Drans,FR711,FRK21,,175,,,,,Glacier melt,,Meteo France (2022); DGPR (2022),
1475,UK,1892,United Kingdom,1892-10-15,1892-10-15,River,Leven,UKE22,UKE22,,1,,,,,Heavy rainfall,,University of Dundee (2017),
462,IT,1892,Italy,1892-10-20,1892-10-20,Flash,Mannu; Flumineddu ,ITG27;ITG2B,ITG2F;ITG2H,,203,,,,,Extreme rainfall,,Urban Center Cagliari (2013); CNR (2023),Corrected
127,FR,1892,France,1892-11-09,1892-11-09,Flash,,FR815,FRJ15,,3,,,,,Extreme rainfall up to 318 mm in 24 h,,Meteo France (2022),
1216,ES,1893,Spain,1893-09-14,1893-09-17,River,,ES300;ES418,ES300;ES418,,0,1500,,,,Heavy rainfall,,UNDRR (2022),
463,IT,1893,Italy,1893-11-28,1893-11-29,Flash,,ITG27,ITG2F,,2,,,,,Extreme rainfall,,Urban Center Cagliari (2013),
1217,ES,1894,Spain,1894-03-30,1894-03-30,Flash,,ES611,ES611,,1,,,,,Extreme rainfall,,UNDRR (2022),
2071,CY,1894,Cyprus,1894-10-31,1894-11-01,Flash,Garyllis,CY000,CY000,,22,3000,100000,GBP,7866814,Extreme rainfall,,Kolotas (2012); Polignosi (2022),New
1476,UK,1894,United Kingdom,1894-11-12,1894-11-14,River,Dunn,UKK12;UKK15;UKK22;UKK23;UKK30,UKK12;UKK15;UKK23;UKK25;UKK30,,2,,,,,Heavy rainfall,,University of Dundee (2017); Environment Agency (2022),
464,IT,1895,Italy,1895-01-15,1895-01-15,Flash,,ITC16,ITC16,,2,,,,,Extreme rainfall,,CNR (2023),
1218,ES,1895,Spain,1895-04-05,1895-04-10,River,,ES620,ES620,,1,,,,,Heavy rainfall,,UNDRR (2022),
1219,ES,1895,Spain,1895-10-22,1895-10-22,Flash,,ES111,ES111,,1,,,,,Extreme rainfall,,UNDRR (2022),
283,FR,1896,France,1896-03-08,1896-03-12,River,Saône,FR431;FR432;FR434,FRC21;FRC22;FRC24,,5,,,,,Heavy rainfall up to 159 mm in 2 days,,DGPR (2022); Himmelsbach et al. (2015),Corrected
2245,RS,1896,Serbia,1896-10-01,1896-11-30,River,Drina; Lim; Rzav; Sava,RS213,RS213,480,,,,,,Heavy rainfall,Impacts also in Bosnia (no data); dates are approximate,ISRBC (2014),New
465,IT,1896,Italy,1896-10-02,1896-10-02,Flash,,ITF65,ITF65,,4,,,,,Extreme rainfall,,CNR (2023),
360,EL,1896,Greece,1896-11-14,1896-11-14,Flash,Kifissos; Ilissos; Kyklovorou,EL300,EL303;EL304;EL307,,62,,,,,Extreme rainfall,,Mimikou and Koutsoyiannis (1995); Diakakis (2014),
1220,ES,1897,Spain,1897-01-06,1897-01-06,Flash,,ES618,ES618,,1,,,,,Extreme rainfall,,UNDRR (2022),
2485,BG,1897,Bulgaria,1897-07-01,1897-07-01,Flash,,BG331,BG331,,0,5400,2000000,BGJ,3319978,Extreme rainfall,,EIONET (2016),New
2727,FR,1897,France,1897-07-03,1897-07-03,Flash,Save,FR623;FR624;FR626,FRJ23;FRJ24;FRJ26,,67,,,,,Extreme rainfall,,Loucrup (2023); Girgu? (2022),New
77,CZ,1897,Czechia,1897-07-29,1897-07-30,Flash,Úpa; Elbe,CZ042;CZ051;CZ052,CZ042;CZ051;CZ052,,124,,7000000,ATG,111767461,Extreme rainfall up to 345 mm in 24 h,120-135 fatalities,Munzar and Ondracek (2010a); Kasprzak (2010),Corrected
